name,parseDate,price,url
Роксардио 10 мг № 28 табл п/плён оболоч,2023-03-27,2 267,https://europharma.kz/roksardio-10-mg-no-28-tabl-pplen-oboloch
Баралгин М 500 мг № 20 табл,2023-03-27,2 002,https://europharma.kz/baralgin-m-500-mg-no-20-tabl
"Симекар 40 мг, №28, табл.",2023-03-27,4 489,https://europharma.kz/simekar-40-mg-no28-tabl
Камфорный спирт 10% 50 мл,2023-03-27,302,https://europharma.kz/kamfornyy-spirt-10-50-ml
Ремо-Вакс 10 мл капли ушные во флаконах,2023-03-27,4 105,https://europharma.kz/remo-vaks-10-ml-kapli-ushnyye-vo-flakonakh
Лантус 100 ЕД/мл раствор д/инъекций 3 мл № 5 амп,2023-03-27,19 929,https://europharma.kz/lantus-100-yedml-rastvor-dinyektsiy-3-ml-no-5-amp
Тиотриазолин 200 мг № 90 табл,2023-03-27,7 344,https://europharma.kz/tiotriazolin-200-mg-no-90-tabl
Белосалик д/наруж применения 30 гр мазь,2023-03-27,2 484,https://europharma.kz/belosalik-dnaruzh-primeneniya-30-gr-maz
Эргоферон № 20 табл,2023-03-27,2 878,https://europharma.kz/ergoferon-no-20-tabl
"Кызыл май полиф. 100 мл, масло",2023-03-27,1 438,https://europharma.kz/kyzyl-maj-polif-100-ml-maslo
"Симбикорт Турбухалер 160/4,5 мкг/доза 120 доз порошок для ингаляций дозированный",2023-03-27,21 487,https://europharma.kz/simbikort-turbukhaler-16045-mkgdoza-120-doz-poroshok-dlya-ingalyatsiy-dozirovannyy
"FDP 5 г с р-рителем+система №1, фл.",2023-03-27,5 963,https://europharma.kz/fdp-5-g-s-r-ritelemsistema-no1-fl
Граммидин®НЕО с анестетиком № 18 табл.д/рассасыв-я,2023-03-27,3 091,https://europharma.kz/grammidinneo-s-anestetikom-no-18-tabldrassasyv-ya
Баралгин М 500 мг/мл 5мл № 5 ампулы,2023-03-27,1 829,https://europharma.kz/baralgin-m-500-mgml-5ml-no-5-ampuly
"Афлубин №24, табл.",2023-03-27,3 089,https://europharma.kz/aflubin-no24-tabl
"Дротаверина г/х 0,04, №50, табл.",2023-03-27,619,https://europharma.kz/drotaverina-gh-004-no50-tabl
Немозол 400 мг № 1 табл п/плён оболоч,2023-03-27,1 765,https://europharma.kz/nemozol-400-mg-no-1-tabl-pplen-oboloch
Меновазин 40 мл раствор,2023-03-27,273,https://europharma.kz/menovazin-40-ml-rastvor-2
Кальций Д3 со вкусом мяты 500 мг № 120 табл,2023-03-27,4 916,https://europharma.kz/kaltsiy-d3-so-vkusom-myaty-500-mg-no-120-tabl
"Трипликсам 10 мг/2,5 мг/5 мг № 30 табл п/плён оболоч",2023-03-27,7 940,https://europharma.kz/tripliksam-10-mg25-mg5-mg-no-30-tabl-pplen-oboloch
Аллергозан 1% 18 г крем,2023-03-27,347,https://europharma.kz/allergozan-1-18-g-krem
Пепсан-Р для приема внутрь 10 гр  30 гель,2023-03-27,3 529,https://europharma.kz/pepsan-r-dlya-priyema-vnutr-10-gr-30-gel
"Прокталурон 5 мг №10,супп",2023-03-27,4 130,https://europharma.kz/proktaluron-5-mg-no10supp
"Ременс 50 мл, капли",2023-03-27,4 286,https://europharma.kz/remens-50-ml-kapli
"Регидрон Оптим 10,7 г № 20 пакетики",2023-03-27,4 762,https://europharma.kz/regidron-optim-107-g-no-20-paketiki
Спирт этиловый 70% 50 мл флак,2023-03-27,166,https://europharma.kz/spirt-etilovyy-70-50-ml-flak
Синегра 100 мг № 1 табл п/плён оболоч,2023-03-27,2 893,https://europharma.kz/sinegra-100-mg-no-1-tabl-pplen-oboloch
Фурагин 50 мг № 30 табл,2023-03-27,1 273,https://europharma.kz/furagin-50-mg-no-30-tabl-2
"Афала №100, табл",2023-03-27,3 535,https://europharma.kz/afala-no100-tabl
Клотримазол 100 мг № 6 вагин. суппозитории,2023-03-27,540,https://europharma.kz/klotrimazol-100-mg-no-6-vagin-suppozitorii
АЦЦ 600 мг № 10 шипуч табл,2023-03-27,4 081,https://europharma.kz/atsts-600-mg-no-10-shipuch-tabl
Лактон-Д № 20 капс,2023-03-27,1 421,https://europharma.kz/lakton-d-no-20-kaps
Валтеро 500 мг № 30 табл п/о,2023-03-27,5 912,https://europharma.kz/valtero-500-mg-no-30-tabl-po
Бронхолитин Айви 120 мл сироп,2023-03-27,2 049,https://europharma.kz/bronkholitin-ayvi-120-ml-sirop
Аква Марис Strong 30 мл спрей для горла,2023-03-27,2 569,https://europharma.kz/akva-maris-strong-30-ml-sprey-dlya-gorla
Панангин форте 316 мг/280 мг № 60 табл,2023-03-27,2 644,https://europharma.kz/panangin-forte-316-mg280-mg-no-60-tabl
Доктор МОМ от простуды 20 г мазь,2023-03-27,1 493,https://europharma.kz/doktor-mom-ot-prostudy-20-g-maz
"Регидрон пор д/пригот-я раствора д/приема внутрь 18,9 г № 20 пакетики",2023-03-27,4 513,https://europharma.kz/regidron-por-dprigot-ya-rastvora-dpriyema-vnutr-189-g-no-20-paketiki
Одестон 200 мг № 50 табл.,2023-03-27,5 177,https://europharma.kz/odeston-200-mg-no-50-tabl
"Муравьиной кисл. спирт. 50 мл, р-р",2023-03-27,150,https://europharma.kz/muravinoj-kisl-spirt-50-ml-r-r
Сумамед форте 200мг/5мл 30мл порошок для пригот. сусп.,2023-03-27,5 482,https://europharma.kz/sumamed-forte-200mg5ml-30ml-poroshok-dlya-prigot-susp
"Синегра 50 мг, №4, табл.",2023-03-27,7 124,https://europharma.kz/sinegra-50-mg-no4-tabl
"Фенкарол 25 мг, №20, табл.",2023-03-27,2 248,https://europharma.kz/fenkarol-25-mg-no20-tabl
Мексидол 125 мг № 50 табл покрытые оболочкой,2023-03-27,3 507,https://europharma.kz/meksidol-125-mg-no-50-tabl-pokrytyye-obolochkoy
"Тенотен №40, табл",2023-03-27,2 152,https://europharma.kz/tenoten-no40-tabl
Имудон 50 мг № 40 табл.д/рассасыв-я,2023-03-27,6 620,https://europharma.kz/imudon-50-mg-no-40-tabldrassasyv-ya
Ангал С со вкусом ментола 30 мл спрей для горла,2023-03-27,3 112,https://europharma.kz/angal-s-so-vkusom-mentola-30-ml-sprey-dlya-gorla
Мукоплант сироп от кашля с плющом 100 мл,2023-03-27,1 454,https://europharma.kz/mukoplant-sirop-ot-kashlya-s-plyushchom-100-ml
Секразол для детей 15 мг/5 мл 100 мл сироп,2023-03-27,1 371,https://europharma.kz/sekrazol-dlya-detey-15-mg5-ml-100-ml-sirop
Ингалипт-Н 30 мл спрей,2023-03-27,664,https://europharma.kz/ingalipt-n-30-ml-sprey
"Фенкарол 50 мг, №30, табл.",2023-03-27,3 756,https://europharma.kz/fenkarol-50-mg-no30-tabl
"Парацетамол 0,5 г № 10 табл",2023-03-27,163,https://europharma.kz/paratsetamol-05-g-no-10-tabl
Персен № 40 табл,2023-03-27,3 113,https://europharma.kz/persen-no-40-tabl
Лантиген Б 18 мл капли,2023-03-27,7 411,https://europharma.kz/lantigen-b-18-ml-kapli
"Ко-Амлесса 8 мг/5 мг/2,5 мг № 30 табл",2023-03-27,5 484,https://europharma.kz/ko-amlessa-8-mg5-mg25-mg-no-30-tabl
Декспан Плюс 5% 30 гр крем,2023-03-27,1 841,https://europharma.kz/dekspan-plyus-5-30-gr-krem
"Афлубин №12, табл.",2023-03-27,1 714,https://europharma.kz/aflubin-no12-tabl
Флуконазол-ТК 150мг № 1 капс,2023-03-27,478,https://europharma.kz/flukonazol-tk-150mg-no-1-kaps
"Инсти со вкусом лимона №10, пакетики",2023-03-27,1 269,https://europharma.kz/insti-so-vkusom-limona-no10-paketiki
"Дивигель 0,1% 1 гр № 28 гель для наружного применения",2023-03-27,7 669,https://europharma.kz/divigel-01-1-gr-no-28-gel-dlya-naruzhnogo-primeneniya
Секразол 30 мг/5 мл 150 мл сироп,2023-03-27,1 370,https://europharma.kz/sekrazol-30-mg5-ml-150-ml-sirop
Доксициклин -ТК 100 мг № 10 капс,2023-03-27,404,https://europharma.kz/doksitsiklin--tk-100-mg-no-10-kaps
Нейромидин 20 мг № 50 табл,2023-03-27,6 524,https://europharma.kz/neyromidin-20-mg-no-50-tabl
"Ацетилсалициловая кислота 0,5 г № 10 табл.",2023-03-27,98,https://europharma.kz/atsetilsalitsilovaya-kislota-05-g-no-10-tabl-2
"Синафлан 0,025% 10 гр мазь",2023-03-27,310,https://europharma.kz/sinaflan-0025-10-gr-maz
"Амоксиклав QT 625 мг, №14, табл.",2023-03-27,4 219,https://europharma.kz/amoksiklav-qt-625-mg-no14-tabl
Тонзилгон® Н 100 мл флакон,2023-03-27,2 926,https://europharma.kz/tonzilgon-n-100-ml-flakon
"Ко-Амлесса 4 мг/5 мг/1,25 мг № 30 табл",2023-03-27,3 721,https://europharma.kz/ko-amlessa-4-mg5-mg125-mg-no-30-tabl
Гербион исландского мха 150 мл сироп,2023-03-27,2 328,https://europharma.kz/gerbion-islandskogo-mkha-150-ml-sirop
Ингавирин 60 мг № 7 капс,2023-03-27,3 778,https://europharma.kz/ingavirin-60-mg-no-7-kaps
"Дивигель 0,1%, 0,5 гр, №28, гель",2023-03-27,6 539,https://europharma.kz/divigel-01-05-gr-no28-gel
Брилинта 90 мг № 56 табл п/плён оболоч,2023-03-27,26 824,https://europharma.kz/brilinta-90-mg-no-56-tabl-pplen-oboloch
Герветин 30 мл спрей для горла,2023-03-27,2 539,https://europharma.kz/gervetin-30-ml-sprey-dlya-gorla
Спирт этиловый 90% 50 мл,2023-03-27,172,https://europharma.kz/spirt-etilovyy-90-50-ml
"Уголь активированнный №10, табл.",2023-03-27,65,https://europharma.kz/ugol-aktivirovannnyj-no10-tabl
Элидел 1% 15 г крем,2023-03-27,6 818,https://europharma.kz/elidel-1-15-g-krem
Гинопрогест 200 мг № 30 капс,2023-03-27,8 381,https://europharma.kz/ginoprogest-200-mg-no-30-kaps
Леди № 10 вагин. суппозитории,2023-03-27,3 466,https://europharma.kz/ledi-no-10-vagin-suppozitorii
Оптинол® Интенсив 10 мл капли глазные,2023-03-27,6 272,https://europharma.kz/optinol-intensiv-10-ml-kapli-glaznyye
ЛактоБаланс 378 мг № 28 капс,2023-03-27,6 248,https://europharma.kz/laktobalans-378-mg-no-28-kaps
Макмирор 200 мг № 20 табл,2023-03-27,8 839,https://europharma.kz/makmiror-200-mg-no-20-tabl
Диклоран плюс 30 гр гель для наружного применения,2023-03-27,1 877,https://europharma.kz/dikloran-plyus-30-gr-gel-dlya-naruzhnogo-primeneniya
"Флуцинар 0,025% 15 г мазь",2023-03-27,1 344,https://europharma.kz/flutsinar-0025-15-g-maz
"Фурацилин 0,02 №10, табл.",2023-03-27,144,https://europharma.kz/furatsilin-002-no10-tabl
"Пантенол 58гр, аэрозоль",2023-03-27,1 696,https://europharma.kz/pantenol-58gr-aerozol
"Левоксимед 0,5% 5 мл №1 капли глазные",2023-03-27,3 108,https://europharma.kz/levoksimed-05-5-ml-no1-kapli-glaznye
Генферон Лайт  капли назальные для детей 10 000 МЕ 10 мл,2023-03-27,3 014,https://europharma.kz/genferon-layt-kapli-nazalnyye-dlya-detey-10-000-me-10-ml
Антибакт 10 мг № 6 вагин. табл.,2023-03-27,1 933,https://europharma.kz/antibakt-10-mg-no-6-vagin-tabl
Гинопрогест 100 мг № 30 капс,2023-03-27,4 272,https://europharma.kz/ginoprogest-100-mg-no-30-kaps
"Финалгон 20 гр, мазь",2023-03-27,2 235,https://europharma.kz/finalgon-20-gr-maz
"Амбро 7,5 мг/мл 100 мл раствор для приема внутрь и ингаляций",2023-03-27,1 752,https://europharma.kz/ambro-75-mgml-100-ml-rastvor-dlya-priyema-vnutr-i-ingalyatsiy
Доктор мом от кашля малина № 20 пастилки,2023-03-27,1 231,https://europharma.kz/doktor-mom-ot-kashlya-malina-no-20-pastilki
"Аммиак 10%, 20 мл, фл.",2023-03-27,114,https://europharma.kz/ammiak-10-20-ml-fl-2
Аргосульфан 2% 40 гр крем в тубе,2023-03-27,3 294,https://europharma.kz/argosulfan-2-40-gr-krem-v-tube
"Пантенол 116 гр, спрей",2023-03-27,2 180,https://europharma.kz/pantenol-116-gr-sprej
Ларнамин конц-т д/приг.р-ра д/инфузий 500 мг/мл 10 мл № 10 амп,2023-03-27,16 302,https://europharma.kz/larnamin-konts-t-dprigr-ra-dinfuziy-500-mgml-10-ml-no-10-amp
Цетиризин-Вива Фарм 10 мг № 20 табл п/о,2023-03-27,1 452,https://europharma.kz/tsetirizin-viva-farm-10-mg-no-20-tabl-po
"Ко-Амлесса 8 мг/10 мг/2,5 мг № 30 табл",2023-03-27,5 112,https://europharma.kz/ko-amlessa-8-mg10-mg25-mg-no-30-tabl
Мукоплант сироп от кашля с плющом 250 мл,2023-03-27,2 922,https://europharma.kz/mukoplant-sirop-ot-kashlya-s-plyushchom-250-ml
Линекс форте № 28 капс,2023-03-27,6 810,https://europharma.kz/lineks-forte-no-28-kaps
"Спирт этиловый 90%, 90 мл, фл.",2023-03-27,235,https://europharma.kz/spirt-etilovyy-90-90-ml-fl
"Тиогамма Турбо 1,2%, 50 мл, №1 фл.",2023-03-27,2 960,https://europharma.kz/tiogamma-turbo-12-50-ml-no1-fl
"Космофер 50 мг/мл, 2 мл, №5, амп.",2023-03-27,20 946,https://europharma.kz/kosmofer-50-mgml-2-ml-no5-amp
"Синегра 100 мг, №4, табл.",2023-03-27,10 119,https://europharma.kz/sinegra-100-mg-no4-tabl
Аллохол № 10 табл покрытые оболочкой,2023-03-27,142,https://europharma.kz/allokhol-no-10-tabl-pokrytyye-obolochkoy
Бом-бенге д/наруж применения 25 гр мазь,2023-03-27,305,https://europharma.kz/bom-benge-dnaruzh-primeneniya-25-gr-maz
Бринэра 5 мл капли глазные,2023-03-27,4 184,https://europharma.kz/brinera-5-ml-kapli-glaznyye
Ибуфен мини Юниор 100 мг № 15 капс,2023-03-27,1 033,https://europharma.kz/ibufen-mini-yunior-100-mg-no-15-kaps
Метипред 16 мг № 30 табл,2023-03-27,6 114,https://europharma.kz/metipred-16-mg-no-30-tabl
Лазолван 30 мг № 20 табл,2023-03-27,1 734,https://europharma.kz/lazolvan-30-mg-no-20-tabl
Новиган® Нео  400 мг № 20 табл п/плён оболоч,2023-03-27,707,https://europharma.kz/novigan-neo-400-mg-no-20-tabl-pplen-oboloch
"Натрия хлорид 0,9% 100 мл флак",2023-03-27,136,https://europharma.kz/natriya-khlorid-09-100-ml-flak-2
Нейралгин раствор д/внутримышеч. введения 2 мл № 5 амп,2023-03-27,2 278,https://europharma.kz/neyralgin-rastvor-dvnutrimyshech-vvedeniya-2-ml-no-5-amp
Стопангин 30 мл спрей,2023-03-27,1 754,https://europharma.kz/stopangin-30-ml-sprey
Лоринден А  15 г мазь,2023-03-27,1 587,https://europharma.kz/lorinden-a-15-g-maz
"Алергозол-DF  0,06 % 10 мл капли",2023-03-27,477,https://europharma.kz/alergozol-df-006-10-ml-kapli-2
Эксфорж 10 мг/160 мг № 14 табл п/плён оболоч,2023-03-27,5 904,https://europharma.kz/eksforzh-10-mg160-mg-no-14-tabl-pplen-oboloch
Панкреатин 250000 ЕД № 60 табл,2023-03-27,803,https://europharma.kz/pankreatin-250000-yed-no-60-tabl
Бронхо-мунал 7 мг № 10 капс,2023-03-27,6 300,https://europharma.kz/bronkho-munal-7-mg-no-10-kaps
"Ремантадин 100мг №10, капс.",2023-03-27,1 405,https://europharma.kz/remantadin-100mg-no10-kaps
Ивакард 5 мг № 56 табл покрытые оболочкой,2023-03-27,5 868,https://europharma.kz/ivakard-5-mg-no-56-tabl-pokrytyye-obolochkoy
"Лемоксол 2 гр, №1, пор д/ин",2023-03-27,5 522,https://europharma.kz/lemoksol-2-gr-no1-por-din
"Амод 5 мг, №30, табл.",2023-03-27,2 055,https://europharma.kz/amod-5-mg-no30-tabl
"Мовалис 7,5 мг, №20, табл.",2023-03-27,2 567,https://europharma.kz/movalis-75-mg-no20-tabl
Невралон 2 мл № 5 амп,2023-03-27,3 128,https://europharma.kz/nevralon-2-ml-no-5-amp
"Нафазолин-DF 0,1% 10 мл спрей назальный",2023-03-27,403,https://europharma.kz/nafazolin-df-01-10-ml-sprey-nazalnyy
"Флуцинар 0,025% 15 г гель",2023-03-27,1 418,https://europharma.kz/flutsinar-0025-15-g-gel
"Сиспрес 250 мг, №10, табл.",2023-03-27,594,https://europharma.kz/sispres-250-mg-no10-tabl
Эксфорж 5 мг/160 мг № 28 табл п/плён оболоч,2023-03-27,9 950,https://europharma.kz/eksforzh-5-mg160-mg-no-28-tabl-pplen-oboloch
